Timestamp,Open,High,Low,Close,Volume
20110620 00:00:00:000,0.88253,0.88497,0.87897,0.88453,154804.510536075
20110621 00:00:00:000,0.88453,0.88836,0.8825,0.8863,165798.099902153
20110622 00:00:00:000,0.8863,0.89525,0.88532,0.89286,179850.429859996
20110623 00:00:00:000,0.89286,0.89317,0.88488,0.89009,197303.399917483
20110624 00:00:00:000,0.8901,0.89259,0.88598,0.88872,183377.689871073
20110626 00:00:00:000,0.88876,0.88933,0.88691,0.88719,7462.82000720501
20110627 00:00:00:000,0.88724,0.89568,0.88581,0.89509,188614.369656205
20110628 00:00:00:000,0.89506,0.8984,0.89273,0.89798,196983.419635654
20110629 00:00:00:000,0.89798,0.90143,0.89669,0.90019,191939.539867163
20110630 00:00:00:000,0.90022,0.90686,0.89952,0.90346,187710.219512619
20110701 00:00:00:000,0.90346,0.90828,0.90155,0.90388,166260.86975199
20110703 00:00:00:000,0.90428,0.90674,0.90421,0.90588,7766.86999613047
20110704 00:00:00:000,0.9059,0.90604,0.90047,0.90392,119140.449759841
20110705 00:00:00:000,0.90392,0.90487,0.89719,0.89866,173609.8197079
20110706 00:00:00:000,0.89865,0.9018,0.8941,0.89486,174434.739569545
20110707 00:00:00:000,0.89487,0.89957,0.89033,0.89899,177583.629906654
20110708 00:00:00:000,0.89896,0.90008,0.88634,0.88784,182760.819206536
20110710 00:00:00:000,0.88655,0.88749,0.88611,0.88661,10247.6999443769
20110711 00:00:00:000,0.88658,0.88911,0.87953,0.88283,202821.118831396
20110712 00:00:00:000,0.88283,0.88386,0.87485,0.87833,253947.649062812
20110713 00:00:00:000,0.87832,0.88466,0.87643,0.88164,221661.390301526
20110714 00:00:00:000,0.88175,0.8831,0.87549,0.87665,215001.139148399
20110715 00:00:00:000,0.87665,0.87943,0.8745,0.87735,179166.849124432
20110717 00:00:00:000,0.87566,0.87692,0.87478,0.8763,8232.85000151396
20110718 00:00:00:000,0.8763,0.8796,0.8705,0.87899,197132.639121413
20110719 00:00:00:000,0.87899,0.88083,0.87559,0.87868,188316.029945076
20110720 00:00:00:000,0.87866,0.88299,0.87687,0.88206,182133.570048273
20110721 00:00:00:000,0.88206,0.88435,0.87626,0.88264,208184.169932649
20110722 00:00:00:000,0.88265,0.88538,0.87975,0.88062,165765.289978147
20110724 00:00:00:000,0.88043,0.88207,0.88039,0.88142,8035.93998739123
20110725 00:00:00:000,0.88142,0.88437,0.87973,0.88274,169667.950303018
20110726 00:00:00:000,0.88274,0.8883,0.88168,0.88357,184546.009968013
20110727 00:00:00:000,0.88356,0.88472,0.87719,0.87957,190205.170423329
20110728 00:00:00:000,0.87959,0.88032,0.87361,0.87565,184965.809878469
20110729 00:00:00:000,0.87564,0.87837,0.87338,0.87615,197267.500401735
20110731 00:00:00:000,0.87526,0.87638,0.87433,0.8745,9993.36000043154
20110801 00:00:00:000,0.87451,0.88046,0.8722,0.87478,201755.669826597
20110802 00:00:00:000,0.87478,0.87697,0.86994,0.8713,211693.079678357
20110803 00:00:00:000,0.87129,0.87576,0.86944,0.87296,226971.010132402
20110804 00:00:00:000,0.87296,0.87497,0.86549,0.86662,261812.32013385
20110805 00:00:00:000,0.86662,0.87317,0.86427,0.87099,251237.410470039
20110807 00:00:00:000,0.87524,0.87582,0.87044,0.87118,14991.9500188082
20110808 00:00:00:000,0.87119,0.87485,0.86618,0.86859,270052.060495675
20110809 00:00:00:000,0.86855,0.88185,0.86771,0.88036,279565.210603952
20110810 00:00:00:000,0.88037,0.88854,0.87594,0.87736,254871.580253959
20110811 00:00:00:000,0.87732,0.88258,0.87374,0.87579,257618.190454423
20110812 00:00:00:000,0.87579,0.87766,0.8731,0.87493,184593.75031817
20110814 00:00:00:000,0.87645,0.88547,0.87446,0.87709,7292.76000702381
20110815 00:00:00:000,0.87709,0.88296,0.87564,0.88141,184579.459956974
20110816 00:00:00:000,0.8814,0.88242,0.87372,0.87458,200955.86975503
20110817 00:00:00:000,0.87459,0.88074,0.86991,0.87263,199854.669832975
20110818 00:00:00:000,0.87263,0.87447,0.86642,0.8676,212118.149715662
20110819 00:00:00:000,0.86761,0.87452,0.86532,0.87407,200641.089889407
20110821 00:00:00:000,0.87312,0.87316,0.87153,0.87196,6946.9599993825
20110822 00:00:00:000,0.87197,0.87511,0.86959,0.87232,162935.959798738
20110823 00:00:00:000,0.87231,0.87687,0.8701,0.87522,155268.869744778
20110824 00:00:00:000,0.87523,0.88131,0.87269,0.88028,152299.739880383
20110825 00:00:00:000,0.88028,0.88342,0.87944,0.88307,144756.780039251
20110826 00:00:00:000,0.88309,0.88666,0.88307,0.8856,139622.689743876
20110828 00:00:00:000,0.8866,0.88776,0.88563,0.88573,6305.79999506474
20110829 00:00:00:000,0.88574,0.88792,0.88332,0.88516,110788.129595697
20110830 00:00:00:000,0.88516,0.88757,0.88144,0.88519,140247.880543411
20110831 00:00:00:000,0.88519,0.88842,0.88273,0.88401,139896.750601828
20110901 00:00:00:000,0.88403,0.88566,0.87965,0.88107,153185.070393562
20110902 00:00:00:000,0.88104,0.88212,0.87465,0.87617,142417.380460143
20110904 00:00:00:000,0.8765,0.87721,0.87455,0.8752,8486.47000610828
20110905 00:00:00:000,0.8752,0.87937,0.87347,0.87432,127078.900199652
20110906 00:00:00:000,0.87431,0.88197,0.87327,0.87822,183320.570477068
20110907 00:00:00:000,0.87822,0.88285,0.87723,0.88161,156563.500516832
20110908 00:00:00:000,0.88159,0.88419,0.86929,0.87037,167467.390240431
20110909 00:00:00:000,0.87037,0.87189,0.85941,0.85973,174740.750202939
20110911 00:00:00:000,0.85746,0.85904,0.85618,0.85661,11685.1499887109
20110912 00:00:00:000,0.8566,0.86369,0.85286,0.86062,201217.700251341
20110913 00:00:00:000,0.86061,0.86856,0.85949,0.8668,191999.930272475
20110914 00:00:00:000,0.8668,0.87253,0.86386,0.87165,188929.649249375
20110915 00:00:00:000,0.87164,0.87894,0.86958,0.87863,176120.559688151
20110916 00:00:00:000,0.87863,0.87868,0.87125,0.87345,148460.98967807
20110918 00:00:00:000,0.87021,0.87178,0.86904,0.87085,11550.8800434768
20110919 00:00:00:000,0.87087,0.87261,0.86705,0.8691,176001.249972284
20110920 00:00:00:000,0.86912,0.87363,0.86751,0.87099,177005.570031881
20110921 00:00:00:000,0.87098,0.87945,0.86869,0.8759,203401.500110447
20110922 00:00:00:000,0.87592,0.87875,0.8709,0.87757,229834.300131559
20110923 00:00:00:000,0.87761,0.87919,0.87099,0.87305,201144.450343907
20110925 00:00:00:000,0.87306,0.87463,0.8719,0.87336,10372.2999930978
20110926 00:00:00:000,0.87336,0.87357,0.86516,0.86776,221217.590449512
20110927 00:00:00:000,0.86776,0.8718,0.86727,0.86893,197568.510314733
20110928 00:00:00:000,0.86893,0.87391,0.86708,0.86955,193428.740261734
20110929 00:00:00:000,0.86959,0.87255,0.86745,0.87087,197818.990375392
20110930 00:00:00:000,0.87086,0.8709,0.85783,0.85867,179292.210268557
20111002 00:00:00:000,0.85775,0.85857,0.85617,0.85776,9383.5500087738
20111003 00:00:00:000,0.85777,0.86319,0.85294,0.85468,204999.940252811
20111004 00:00:00:000,0.85468,0.86451,0.85339,0.86105,216611.330272794
20111005 00:00:00:000,0.86105,0.86481,0.85908,0.86271,194954.460242808
20111006 00:00:00:000,0.86271,0.87334,0.86203,0.86966,195677.210368246
20111007 00:00:00:000,0.86964,0.87004,0.85913,0.85975,173524.600367963
20111009 00:00:00:000,0.86036,0.86227,0.86012,0.86164,8122.81001186371
20111010 00:00:00:000,0.86167,0.87312,0.86137,0.8708,163626.010336518
20111011 00:00:00:000,0.87081,0.87646,0.86875,0.87497,184141.660276949
20111012 00:00:00:000,0.87498,0.87864,0.87348,0.87558,189385.63038668
20111013 00:00:00:000,0.87559,0.87805,0.87068,0.87352,187012.280277967
20111014 00:00:00:000,0.87353,0.87796,0.87233,0.87709,159741.330182314
20111016 00:00:00:000,0.87579,0.87765,0.87571,0.87703,8278.53997786343
20111017 00:00:00:000,0.87703,0.87962,0.87146,0.8729,172159.120160654
20111018 00:00:00:000,0.8729,0.87667,0.86888,0.87449,190443.320200801
20111019 00:00:00:000,0.8745,0.87877,0.87145,0.87286,183051.260338753
20111020 00:00:00:000,0.87287,0.87665,0.86883,0.87294,193499.470173135
20111021 00:00:00:000,0.87293,0.87327,0.86693,0.87059,164894.130252182
20111023 00:00:00:000,0.8687,0.86987,0.86732,0.8688,8718.71999713779
20111024 00:00:00:000,0.86879,0.87244,0.86796,0.87004,158703.520240188
20111025 00:00:00:000,0.87005,0.87242,0.86723,0.86855,178387.200235009
20111026 00:00:00:000,0.86855,0.87216,0.86735,0.8693,174504.690229386
20111027 00:00:00:000,0.86929,0.88302,0.86928,0.88194,202157.890328288
20111028 00:00:00:000,0.88194,0.88196,0.87689,0.87689,160673.780471563
20111030 00:00:00:000,0.87646,0.87824,0.87627,0.87752,4604.45999538898
20111031 00:00:00:000,0.8775,0.87837,0.85971,0.862,215710.170207322
20111101 00:00:00:000,0.862,0.86226,0.85479,0.8566,234519.470428348
20111102 00:00:00:000,0.85661,0.86413,0.85661,0.86044,204237.720419869
20111103 00:00:00:000,0.86043,0.86418,0.85624,0.86205,212155.210338533
20111104 00:00:00:000,0.86203,0.86565,0.85742,0.86015,172634.630269736
20111106 00:00:00:000,0.86043,0.86094,0.85968,0.85979,6922.20999923348
20111107 00:00:00:000,0.85979,0.86075,0.85586,0.85657,175188.820249736
20111108 00:00:00:000,0.85656,0.85995,0.8557,0.85873,168463.600336134
20111109 00:00:00:000,0.85873,0.85973,0.84992,0.85006,198987.080456972
20111110 00:00:00:000,0.85006,0.85576,0.84853,0.85376,190102.670535415
20111111 00:00:00:000,0.85375,0.85863,0.85277,0.8553,160553.370704353
20111113 00:00:00:000,0.85813,0.85818,0.85685,0.85741,6520.7200191617
20111114 00:00:00:000,0.8574,0.86019,0.85564,0.85691,159228.130504161
20111115 00:00:00:000,0.85688,0.85742,0.8518,0.85452,165137.06053564
20111116 00:00:00:000,0.85453,0.85841,0.85197,0.85558,177442.520501703
20111117 00:00:00:000,0.85565,0.85763,0.85366,0.85422,180967.200544298
20111118 00:00:00:000,0.85424,0.85856,0.85186,0.8557,166465.810570657
20111120 00:00:00:000,0.85508,0.85805,0.85498,0.85796,6351.38000875711
20111121 00:00:00:000,0.85794,0.86406,0.85579,0.86218,166027.590494037
20111122 00:00:00:000,0.86217,0.86644,0.86175,0.86394,157024.300625861
20111123 00:00:00:000,0.86393,0.86476,0.85882,0.85965,160265.600615636
20111124 00:00:00:000,0.85963,0.86194,0.8584,0.86128,121060.730543137
20111125 00:00:00:000,0.86128,0.86176,0.85451,0.85699,129948.890230179
20111127 00:00:00:000,0.86007,0.86035,0.85799,0.85934,10075.999999404
20111128 00:00:00:000,0.85936,0.86087,0.85687,0.85904,158120.650322199
20111129 00:00:00:000,0.85902,0.861,0.85285,0.85417,167191.480669886
20111130 00:00:00:000,0.85417,0.85896,0.85202,0.85592,180566.840617642
20111201 00:00:00:000,0.85592,0.85994,0.85576,0.8586,156004.230623409
20111202 00:00:00:000,0.85857,0.86178,0.8574,0.85856,132509.970503449
20111204 00:00:00:000,0.85874,0.86036,0.85856,0.85963,5721.93000094593
20111205 00:00:00:000,0.85964,0.86043,0.85558,0.85572,135861.890330493
20111206 00:00:00:000,0.85572,0.86029,0.85382,0.85934,143939.070612252
20111207 00:00:00:000,0.85934,0.86129,0.85103,0.85345,147116.630544141
20111208 00:00:00:000,0.85345,0.85518,0.84952,0.85347,169245.680481985
20111209 00:00:00:000,0.85347,0.85619,0.85149,0.85408,163954.380550265
20111211 00:00:00:000,0.85459,0.85486,0.85339,0.85412,5413.58001112938
20111212 00:00:00:000,0.85412,0.85543,0.84487,0.84517,174558.730670094
20111213 00:00:00:000,0.84517,0.84805,0.84024,0.84103,177650.490657926
20111214 00:00:00:000,0.84103,0.8424,0.83728,0.83915,163632.220618486
20111215 00:00:00:000,0.83915,0.84249,0.83751,0.83922,151859.600612819
20111216 00:00:00:000,0.83921,0.84132,0.83798,0.83895,141838.450712442
20111218 00:00:00:000,0.83884,0.84025,0.83855,0.83981,4083.84000837803
20111219 00:00:00:000,0.83981,0.84163,0.83783,0.83865,144241.740537167
20111220 00:00:00:000,0.83865,0.83888,0.83395,0.83515,152252.170614123
20111221 00:00:00:000,0.83515,0.83756,0.83024,0.83198,156799.880598299
20111222 00:00:00:000,0.83198,0.8347,0.83056,0.83258,137300.790532291
20111223 00:00:00:000,0.83252,0.83717,0.83196,0.83655,93549.5304076076
20111225 00:00:00:000,0.83572,0.83666,0.83472,0.83622,1878.000005126
20111226 00:00:00:000,0.83601,0.83699,0.83441,0.83482,30374.6300151795
20111227 00:00:00:000,0.83477,0.83731,0.83335,0.83429,69470.2905285358
20111228 00:00:00:000,0.83429,0.83772,0.83315,0.83722,109946.530477256
20111229 00:00:00:000,0.83722,0.84214,0.83489,0.84021,126084.350500464
20111230 00:00:00:000,0.84021,0.84089,0.83279,0.83321,105531.210223727
20120101 00:00:00:000,0.83477,0.83532,0.83356,0.83426,1623.03000023961
20120102 00:00:00:000,0.83426,0.8359,0.83293,0.83358,35952.7699102312
20120103 00:00:00:000,0.83358,0.83718,0.83285,0.83433,148211.320474923
20120104 00:00:00:000,0.8343,0.83472,0.82639,0.82838,145426.64048177
20120105 00:00:00:000,0.82837,0.82883,0.82489,0.82526,150670.660498828
20120106 00:00:00:000,0.82526,0.82653,0.82387,0.82433,138664.890754342
20120108 00:00:00:000,0.82287,0.82376,0.82212,0.82231,6639.13000905514
20120109 00:00:00:000,0.82231,0.8277,0.82231,0.8263,143871.210741341
20120110 00:00:00:000,0.8263,0.82873,0.82408,0.8242,149193.460600913
20120111 00:00:00:000,0.82419,0.82975,0.82398,0.82957,156085.180760562
20120112 00:00:00:000,0.82957,0.83739,0.82922,0.83565,164050.380693793
20120113 00:00:00:000,0.83565,0.83761,0.82647,0.82744,176261.310845077
20120115 00:00:00:000,0.82676,0.8274,0.82615,0.82649,6275.43000274897
20120116 00:00:00:000,0.82648,0.82834,0.82545,0.82663,122574.320580751
20120117 00:00:00:000,0.82662,0.83211,0.82651,0.83092,148073.350980759
20120118 00:00:00:000,0.83092,0.83536,0.83047,0.83377,167474.391453207
20120119 00:00:00:000,0.83377,0.83753,0.83245,0.83711,162464.561378054
20120120 00:00:00:000,0.83708,0.83779,0.83007,0.83019,142445.110974193
20120122 00:00:00:000,0.82771,0.8293,0.82771,0.8291,6915.77002567053
20120123 00:00:00:000,0.82907,0.83736,0.82871,0.836,145779.491198182
20120124 00:00:00:000,0.836,0.83907,0.83119,0.83419,155873.821239471
20120125 00:00:00:000,0.83419,0.83851,0.83095,0.83701,169890.431298383
20120126 00:00:00:000,0.83701,0.83983,0.83482,0.83495,151783.201163828
20120127 00:00:00:000,0.83495,0.84079,0.8337,0.84029,159858.081035107
20120129 00:00:00:000,0.83995,0.84059,0.8394,0.83999,5005.44999718666
20120130 00:00:00:000,0.83999,0.84005,0.83507,0.83646,164562.040122569
20120131 00:00:00:000,0.83644,0.83841,0.828,0.82962,176121.540646672
20120201 00:00:00:000,0.82962,0.8343,0.82813,0.83107,190117.51093024
20120202 00:00:00:000,0.83107,0.83315,0.82753,0.83116,169337.760950714
20120203 00:00:00:000,0.83117,0.83393,0.829,0.83183,160312.840688467
20120205 00:00:00:000,0.82927,0.83096,0.82916,0.83053,8241.31007111073
20120206 00:00:00:000,0.83054,0.8309,0.82641,0.8296,144672.570818394
20120207 00:00:00:000,0.8296,0.83529,0.82826,0.83356,160014.470912173
20120208 00:00:00:000,0.83356,0.83874,0.833,0.83793,161882.151328206
20120209 00:00:00:000,0.83788,0.84018,0.83356,0.83955,152389.641143024
20120210 00:00:00:000,0.83952,0.84061,0.83503,0.8374,139260.910848558
20120212 00:00:00:000,0.83699,0.83924,0.83694,0.83916,8886.15015465021
20120213 00:00:00:000,0.83916,0.84018,0.83596,0.8366,137737.560996354
20120214 00:00:00:000,0.83661,0.8399,0.83558,0.83666,150268.940950021
20120215 00:00:00:000,0.83666,0.84011,0.8316,0.83231,162078.830985188
20120216 00:00:00:000,0.83231,0.83236,0.82768,0.8305,157572.990860224
20120217 00:00:00:000,0.83049,0.83366,0.82879,0.8302,120270.190824747
20120219 00:00:00:000,0.83157,0.83383,0.83101,0.83342,11465.600148052
20120220 00:00:00:000,0.83341,0.83668,0.8315,0.83435,100065.800809622
20120221 00:00:00:000,0.83435,0.84022,0.83398,0.83894,149515.870996177
20120222 00:00:00:000,0.83894,0.84595,0.8378,0.84585,138448.99101305
20120223 00:00:00:000,0.84585,0.84986,0.8453,0.84945,131150.831053615
20120224 00:00:00:000,0.84945,0.85054,0.84643,0.84706,125961.360840619
20120226 00:00:00:000,0.8473,0.8479,0.8469,0.84779,9138.19010543823
20120227 00:00:00:000,0.84776,0.8486,0.844,0.84686,140516.431046128
20120228 00:00:00:000,0.84686,0.84895,0.84609,0.84649,142290.171077669
20120229 00:00:00:000,0.84649,0.84668,0.8365,0.83689,160466.82092689
20120301 00:00:00:000,0.83689,0.83828,0.83347,0.835,138763.410849273
20120302 00:00:00:000,0.835,0.83504,0.83134,0.83329,129628.280768633
20120304 00:00:00:000,0.83284,0.83358,0.83234,0.83283,4458.02008068562
20120305 00:00:00:000,0.83282,0.83528,0.83253,0.83295,121240.470665455
20120306 00:00:00:000,0.83295,0.83503,0.83186,0.83453,133460.470763594
20120307 00:00:00:000,0.83455,0.83624,0.83389,0.83532,117157.800841033
20120308 00:00:00:000,0.83532,0.83983,0.83426,0.83877,127154.730963849
20120309 00:00:00:000,0.83874,0.83937,0.83457,0.83711,124042.780881464
20120311 00:00:00:000,0.83618,0.83754,0.83588,0.8375,4344.20007415116
20120312 00:00:00:000,0.8375,0.84164,0.83511,0.84142,119101.200924397
20120313 00:00:00:000,0.84137,0.84232,0.83235,0.83281,130756.210955888
20120314 00:00:00:000,0.83281,0.8334,0.82946,0.83186,126764.68089515
20120315 00:00:00:000,0.83186,0.83502,0.83124,0.83277,126286.991044402
20120316 00:00:00:000,0.83277,0.83311,0.8293,0.83141,108325.440810919
20120318 00:00:00:000,0.83148,0.8322,0.83124,0.83204,5925.75004965067
20120319 00:00:00:000,0.83205,0.83429,0.82831,0.83269,107702.830701768
20120320 00:00:00:000,0.83268,0.83542,0.8315,0.83443,110155.990730189
20120321 00:00:00:000,0.83443,0.83711,0.83214,0.83258,126400.900893778
20120322 00:00:00:000,0.83258,0.83479,0.82989,0.83445,146921.340835005
20120323 00:00:00:000,0.83445,0.83655,0.83352,0.836,127999.560858488
20120325 00:00:00:000,0.8358,0.83663,0.83529,0.83654,6614.13004827499
20120326 00:00:00:000,0.83647,0.83706,0.83357,0.83682,131990.320764363
20120327 00:00:00:000,0.83683,0.83707,0.83344,0.83545,130750.990793183
20120328 00:00:00:000,0.83545,0.83948,0.83485,0.83849,144436.500866532
20120329 00:00:00:000,0.83849,0.83851,0.83326,0.83429,136383.720853373
20120330 00:00:00:000,0.83429,0.83597,0.83241,0.83275,132384.150773287
20120401 00:00:00:000,0.83343,0.83498,0.83343,0.83415,5456.45011073351
20120402 00:00:00:000,0.83417,0.83483,0.82938,0.83119,128111.750813663
20120403 00:00:00:000,0.8312,0.83575,0.8312,0.83134,134036.290686935
20120404 00:00:00:000,0.83134,0.83252,0.82614,0.82643,146188.930567086
20120405 00:00:00:000,0.82643,0.82791,0.82371,0.82517,116509.390380964
20120406 00:00:00:000,0.82517,0.82567,0.82347,0.82447,54899.0301714987
20120408 00:00:00:000,0.82431,0.82497,0.8232,0.82415,5297.10001051426
20120409 00:00:00:000,0.82413,0.82562,0.82293,0.82407,79579.6903866231
20120410 00:00:00:000,0.82407,0.82765,0.82337,0.82458,160633.990836598
20120411 00:00:00:000,0.82454,0.82641,0.82331,0.8238,141063.050625369
20120412 00:00:00:000,0.8238,0.82693,0.82262,0.82642,137698.990656503
20120413 00:00:00:000,0.82641,0.82675,0.82286,0.82495,128076.170656443
20120415 00:00:00:000,0.82392,0.82466,0.82343,0.82352,7284.56002150476
20120416 00:00:00:000,0.82355,0.82684,0.82097,0.82575,160111.33081305
20120417 00:00:00:000,0.82572,0.82612,0.823,0.82395,133553.750665665
20120418 00:00:00:000,0.82395,0.82438,0.81736,0.81875,144259.220623523
20120419 00:00:00:000,0.81874,0.81934,0.81616,0.81837,145476.320724249
20120420 00:00:00:000,0.81837,0.82038,0.81644,0.81955,129347.150658667
20120422 00:00:00:000,0.81762,0.81882,0.8175,0.81868,5194.68002361059
20120423 00:00:00:000,0.81868,0.81894,0.81481,0.81578,129880.050639674
20120424 00:00:00:000,0.81578,0.81866,0.81439,0.81732,124945.680655122
20120425 00:00:00:000,0.81736,0.82213,0.81637,0.81776,141303.000649691
20120426 00:00:00:000,0.81776,0.81852,0.81468,0.81532,141219.220514119
20120427 00:00:00:000,0.81533,0.81688,0.81335,0.81468,136047.790493488
20120429 00:00:00:000,0.81327,0.81392,0.81316,0.81322,4346.97001028061
20120430 00:00:00:000,0.81322,0.81592,0.81221,0.81562,126899.820535973
20120501 00:00:00:000,0.81563,0.81976,0.81483,0.81604,100231.330468774
20120502 00:00:00:000,0.81603,0.81603,0.81119,0.81189,129502.04054226
20120503 00:00:00:000,0.81188,0.8143,0.81025,0.8124,122751.500505328
20120504 00:00:00:000,0.8124,0.81383,0.80947,0.80989,116718.180502653
20120506 00:00:00:000,0.80629,0.80708,0.80346,0.80404,16361.2400608063
20120507 00:00:00:000,0.80404,0.80789,0.80403,0.80659,125141.830488235
20120508 00:00:00:000,0.80656,0.80726,0.80419,0.80469,144672.720571399
20120509 00:00:00:000,0.80467,0.80604,0.80019,0.80155,163901.45064497
20120510 00:00:00:000,0.80154,0.80452,0.80007,0.80155,142777.710552529
20120511 00:00:00:000,0.80155,0.80486,0.79954,0.80368,141667.450639248
20120513 00:00:00:000,0.80283,0.80296,0.80146,0.80232,8801.11003196239
20120514 00:00:00:000,0.80232,0.80272,0.79629,0.79694,119800.460642636
20120515 00:00:00:000,0.79697,0.80138,0.79525,0.79665,127795.490677774
20120516 00:00:00:000,0.79665,0.80072,0.795,0.79961,150896.620851904
20120517 00:00:00:000,0.79961,0.80454,0.79941,0.80436,140838.74081099
